City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Mbandaka,CD,2022-05-16 04:10:39,0.0487,18.2603,70.59,96,65,0.43,broken clouds
262,Gazojak,TM,2022-05-16 04:10:40,41.1875,61.4036,81.97,15,15,9.62,few clouds
263,Vila Franca Do Campo,PT,2022-05-16 04:06:41,37.7167,-25.4333,61.2,83,89,26.31,moderate rain
264,Boguchany,RU,2022-05-16 04:10:40,58.3814,97.4531,72.25,36,100,7.05,overcast clouds
265,Oksfjord,NO,2022-05-16 04:10:41,70.2396,22.3479,37.47,100,100,11.59,light rain
266,Qurbus,TN,2022-05-16 04:10:41,36.8167,10.5687,60.84,65,13,2.93,few clouds
267,Shelburne,CA,2022-05-16 04:10:42,44.0787,-80.2041,61.36,81,100,6.53,overcast clouds
268,Belgrade,RS,2022-05-16 04:10:41,44.804,20.4651,58.66,67,0,6.91,light rain
269,Tongliao,CN,2022-05-16 04:07:42,43.6125,122.2653,70.92,16,13,11.18,few clouds
270,Kaitangata,NZ,2022-05-16 04:03:34,-46.2817,169.8464,56.46,70,3,2.82,clear sky
271,Saint-Louis,SN,2022-05-16 04:10:43,16.3333,-15.0,89.1,12,23,9.31,few clouds
272,Esna,EG,2022-05-16 04:10:43,25.2934,32.554,78.8,24,100,13.89,overcast clouds
273,Choma,ZM,2022-05-16 04:10:44,-16.8065,26.9531,50.77,87,0,5.53,clear sky
274,Tromso,NO,2022-05-16 04:10:44,69.6496,18.957,39.38,81,75,10.36,light intensity drizzle rain
275,Hualmay,PE,2022-05-16 04:04:24,-11.0964,-77.6139,63.21,85,15,7.58,few clouds
276,Jardim,BR,2022-05-16 04:10:45,-21.4803,-56.1381,58.41,93,1,6.35,clear sky
277,Loiza,PR,2022-05-16 04:10:46,18.4313,-65.8802,77.0,87,20,4.61,few clouds
278,Lebu,CL,2022-05-16 04:03:47,-37.6167,-73.65,52.68,60,100,4.5,overcast clouds
279,Nhulunbuy,AU,2022-05-16 04:10:46,-12.2333,136.7667,86.61,48,20,12.66,few clouds
280,Harbour Breton,CA,2022-05-16 04:10:47,47.4833,-55.7983,38.71,91,97,7.14,overcast clouds
281,Maldonado,UY,2022-05-16 04:02:52,-34.6667,-54.9167,54.23,80,98,17.31,overcast clouds
282,Romanovo,RU,2022-05-16 04:10:47,52.6182,81.2271,72.79,34,17,10.0,few clouds
283,Grand Haven,US,2022-05-16 04:10:48,43.0631,-86.2284,61.47,67,75,5.75,broken clouds
284,Marzuq,YE,2022-05-16 04:07:25,14.4,46.4667,75.25,11,0,3.0,clear sky
285,Jati,PK,2022-05-16 04:10:48,24.3539,68.2671,91.78,42,0,21.07,clear sky
286,Mazagao,BR,2022-05-16 04:10:49,-0.115,-51.2894,77.05,97,100,2.01,overcast clouds
287,Valleyview,CA,2022-05-16 04:10:49,55.0667,-117.2859,50.32,67,99,8.41,overcast clouds
288,Srednekolymsk,RU,2022-05-16 04:10:50,67.45,153.6833,35.26,98,100,9.24,overcast clouds
289,Destin,US,2022-05-16 04:10:50,30.3935,-86.4958,73.06,85,100,3.44,overcast clouds
290,Kutum,SD,2022-05-16 04:04:14,14.2,24.6667,73.31,42,95,13.73,overcast clouds
291,Thinadhoo,MV,2022-05-16 04:10:51,0.5333,72.9333,83.82,70,100,17.25,overcast clouds
292,Paramonga,PE,2022-05-16 04:10:52,-10.6667,-77.8333,62.8,88,30,6.8,scattered clouds
293,Isla Vista,US,2022-05-16 04:07:03,34.4133,-119.861,67.98,71,0,8.05,clear sky
294,Constitucion,CL,2022-05-16 04:03:14,-35.3333,-72.4167,55.35,56,83,2.91,broken clouds
295,Saint-Joseph,RE,2022-05-16 04:10:52,-21.3667,55.6167,71.98,84,56,14.43,light rain
296,Abu Kamal,SY,2022-05-16 04:10:53,34.4506,40.9171,69.19,52,0,20.87,clear sky
297,Ken Caryl,US,2022-05-16 04:10:53,39.5773,-105.1169,66.36,36,12,4.0,few clouds
298,Pemangkat,ID,2022-05-16 04:10:54,1.1667,108.9667,86.97,67,80,6.13,light rain
299,Galesong,ID,2022-05-16 04:10:54,-5.3166,119.3661,82.42,70,55,4.56,light rain
300,Flinders,AU,2022-05-16 04:03:32,-34.5833,150.8552,76.05,53,0,11.01,clear sky
301,Puerto Carreno,CO,2022-05-16 04:10:55,6.189,-67.4859,80.83,77,100,3.94,overcast clouds
302,Bethel,US,2022-05-16 04:02:46,41.3712,-73.414,65.91,91,90,1.01,overcast clouds
303,Havoysund,NO,2022-05-16 04:10:56,70.9963,24.6622,37.63,100,100,14.76,overcast clouds
304,Te Anau,NZ,2022-05-16 04:02:41,-45.4167,167.7167,57.85,71,45,5.28,moderate rain
305,Lake City,US,2022-05-16 04:10:56,30.1897,-82.6393,67.71,100,0,0.0,clear sky
306,Kargasok,RU,2022-05-16 04:10:57,59.0556,80.8572,66.42,45,56,9.31,broken clouds
307,Lahaina,US,2022-05-16 04:10:57,20.8783,-156.6825,80.6,81,33,9.78,scattered clouds
308,Trat,TH,2022-05-16 04:10:58,12.5,102.5,91.81,64,96,7.18,overcast clouds
309,Keti Bandar,PK,2022-05-16 04:10:58,24.1447,67.4497,86.04,69,0,19.51,clear sky
310,Mayo,US,2022-05-16 04:05:44,38.8876,-76.5119,69.15,94,0,5.75,mist
311,Kelamangalam,IN,2022-05-16 04:10:59,12.6,77.85,81.73,79,100,11.25,overcast clouds
312,Sangar,RU,2022-05-16 04:04:08,63.9242,127.4739,40.6,70,100,2.51,overcast clouds
313,Brenham,US,2022-05-16 04:11:00,30.1669,-96.3977,78.98,76,0,8.05,clear sky
314,Kolokani,ML,2022-05-16 04:11:00,13.5728,-8.0339,80.11,8,36,6.06,scattered clouds
315,Chuy,UY,2022-05-16 04:03:16,-33.6971,-53.4616,45.27,64,3,10.71,clear sky
316,Gonen,TR,2022-05-16 04:11:01,40.1049,27.654,64.02,39,35,0.63,scattered clouds
317,Thompson,CA,2022-05-16 04:03:30,55.7435,-97.8558,33.91,94,100,9.84,overcast clouds
318,Victor Harbor,AU,2022-05-16 04:11:01,-35.5667,138.6167,61.0,72,53,1.01,light rain
319,Sfantu Gheorghe,RO,2022-05-16 04:11:02,45.8667,25.7833,56.93,86,57,1.72,broken clouds
320,Sao Raimundo Nonato,BR,2022-05-16 04:11:03,-9.0153,-42.6994,74.48,70,100,2.04,overcast clouds
321,Erenhot,CN,2022-05-16 04:11:03,43.6475,111.9767,70.12,10,76,15.19,broken clouds
322,Marawi,PH,2022-05-16 04:05:36,7.9986,124.2928,83.12,63,90,2.37,overcast clouds
323,Lompoc,US,2022-05-16 04:02:56,34.6391,-120.4579,56.01,88,100,25.01,mist
324,Jaciara,BR,2022-05-16 04:11:04,-15.9653,-54.9683,69.35,90,74,5.77,broken clouds
325,Zima,RU,2022-05-16 04:11:04,53.9202,102.0442,73.31,26,100,7.52,overcast clouds
326,Lavrentiya,RU,2022-05-16 04:06:19,65.5833,-171.0,29.05,74,84,10.42,broken clouds
327,Ginda,IN,2022-05-16 04:11:05,30.6945,78.4932,84.16,13,1,6.4,clear sky
328,Maragogi,BR,2022-05-16 04:11:06,-9.0122,-35.2225,76.95,87,89,4.0,overcast clouds
329,Waipawa,NZ,2022-05-16 04:11:06,-41.4122,175.5153,57.07,95,98,3.91,overcast clouds
330,Lamesa,US,2022-05-16 04:11:07,32.7376,-101.951,82.53,29,5,19.33,clear sky
331,Narsaq,GL,2022-05-16 04:07:40,60.9167,-46.05,34.02,66,45,2.15,scattered clouds
332,Rawson,AR,2022-05-16 04:06:31,-43.3002,-65.1023,49.15,71,44,7.31,scattered clouds
333,Lere,NG,2022-05-16 04:11:07,10.387,8.5726,72.1,75,26,2.48,scattered clouds
334,Sainte-Suzanne,RE,2022-05-16 04:11:08,-20.9061,55.6089,73.62,73,20,14.97,few clouds
335,Ocosingo,MX,2022-05-16 04:11:08,17.0667,-92.25,62.67,77,14,0.94,few clouds
336,Nantucket,US,2022-05-16 04:04:15,41.2835,-70.0995,55.54,98,100,12.66,fog
337,Ravar,IR,2022-05-16 04:11:09,31.2656,56.8055,78.1,7,0,1.59,clear sky
338,Soe,ID,2022-05-16 04:11:10,-9.8607,124.284,84.7,44,6,5.46,clear sky
339,Grand-Bourg,GP,2022-05-16 04:11:10,15.8835,-61.3148,78.75,79,15,19.82,few clouds
340,Gedo,ET,2022-05-16 04:11:11,9.0167,37.45,53.91,66,33,1.59,scattered clouds
341,Manasa,IN,2022-05-16 04:11:11,24.4837,75.2687,95.74,14,0,16.33,clear sky
342,Godfrey,US,2022-05-16 04:11:12,38.9556,-90.1868,65.93,52,75,5.75,broken clouds
343,Aksarka,RU,2022-05-16 04:07:01,66.5606,67.7975,50.14,73,91,10.56,overcast clouds
344,Batagay-Alyta,RU,2022-05-16 04:07:19,67.8006,130.4114,25.48,74,100,5.01,overcast clouds
345,Trincomalee,LK,2022-05-16 04:06:13,8.5711,81.2335,86.63,67,97,20.2,overcast clouds
346,Aranos,NA,2022-05-16 04:11:13,-24.1333,19.1167,58.5,38,0,9.71,clear sky
347,Nago,JP,2022-05-16 04:11:13,26.5881,127.9761,66.63,92,100,16.13,moderate rain
348,Aasiaat,GL,2022-05-16 04:11:14,68.7098,-52.8699,14.61,95,37,1.03,scattered clouds
349,Narkanda,IN,2022-05-16 04:11:14,31.2548,77.4613,74.61,13,42,1.99,scattered clouds
350,Woodward,US,2022-05-16 04:11:15,36.4337,-99.3904,70.83,72,0,8.05,clear sky
351,Celestun,MX,2022-05-16 04:11:15,20.8667,-90.4,76.33,79,0,13.87,clear sky
352,Lubartow,PL,2022-05-16 04:11:16,51.4603,22.6095,50.43,80,85,4.81,overcast clouds
353,Itupiranga,BR,2022-05-16 04:11:16,-5.1347,-49.3267,75.52,97,100,2.62,moderate rain
354,Lasa,IT,2022-05-16 04:07:02,46.6166,10.7002,55.36,90,89,2.3,overcast clouds
355,Vostok,RU,2022-05-16 04:05:15,46.4856,135.8833,48.92,52,94,9.89,overcast clouds
356,Vestmannaeyjar,IS,2022-05-16 04:03:49,63.4427,-20.2734,48.15,91,100,19.01,overcast clouds
357,Hambantota,LK,2022-05-16 04:04:15,6.1241,81.1185,82.74,94,75,13.8,broken clouds
358,Iqaluit,CA,2022-05-16 04:00:35,63.7506,-68.5145,13.15,90,100,2.84,overcast clouds
359,Prince Rupert,CA,2022-05-16 04:04:05,54.3161,-130.3201,46.49,87,100,9.22,light rain
360,Mujiayingzi,CN,2022-05-16 04:06:07,42.1167,118.7833,67.28,17,49,13.62,scattered clouds
361,Cabras,IT,2022-05-16 04:11:18,39.93,8.5314,60.48,60,52,5.3,broken clouds
362,Bandarbeyla,SO,2022-05-16 04:06:44,9.4942,50.8122,85.51,62,98,19.69,overcast clouds
363,Ilo,PE,2022-05-16 04:11:18,-17.6394,-71.3375,63.52,84,44,5.53,scattered clouds
364,Jizan,SA,2022-05-16 04:11:19,17.3333,42.6667,90.52,30,0,1.57,clear sky
365,La Trinidad,PH,2022-05-16 04:11:20,16.455,120.5875,74.41,71,97,4.43,overcast clouds
366,Muzhi,RU,2022-05-16 04:11:20,65.3667,64.6667,49.82,72,64,5.64,broken clouds
367,Kieta,PG,2022-05-16 04:11:21,-6.2167,155.6333,83.37,74,83,3.15,light rain
368,Longhua,CN,2022-05-16 04:11:21,23.6137,114.1919,68.05,72,99,4.81,overcast clouds
369,Kampot,KH,2022-05-16 04:11:22,10.6167,104.1833,87.85,62,65,6.91,broken clouds
370,Kropotkin,RU,2022-05-16 04:11:22,45.4375,40.5756,53.96,82,5,9.71,clear sky
371,Chilca,PE,2022-05-16 04:11:23,-12.5211,-76.7372,62.69,88,28,5.08,scattered clouds
372,Shihezi,CN,2022-05-16 04:11:23,44.3,86.0333,66.63,51,100,10.96,moderate rain
373,Cobija,BO,2022-05-16 04:11:45,-11.0267,-68.7692,72.19,99,80,1.61,moderate rain
374,Nizwa,OM,2022-05-16 04:11:45,22.9333,57.5333,87.94,16,0,1.99,clear sky
375,Hede,CN,2022-05-16 04:11:46,33.7681,120.2517,80.55,22,0,13.24,clear sky
376,Qixia,CN,2022-05-16 04:11:46,37.2975,120.8256,79.3,14,10,15.39,clear sky
377,Kabalo,CD,2022-05-16 04:11:47,-6.05,26.9167,67.78,79,54,3.62,broken clouds
378,Padang,ID,2022-05-16 04:07:08,-0.9492,100.3543,77.05,74,77,5.12,broken clouds
379,Tezu,IN,2022-05-16 04:11:45,27.9167,96.1667,71.04,98,100,4.92,moderate rain
380,Samarai,PG,2022-05-16 04:04:40,-10.6167,150.6667,82.65,71,8,4.36,clear sky
381,Hamilton,US,2022-05-16 04:07:53,39.1834,-84.5333,71.55,77,0,4.61,clear sky
382,Clyde,US,2022-05-16 04:11:48,41.3042,-82.9752,65.82,87,100,6.08,overcast clouds
383,Keningau,MY,2022-05-16 04:11:52,5.3378,116.1602,92.03,48,32,2.77,scattered clouds
384,Santa Maria,BR,2022-05-16 04:07:27,-29.6842,-53.8069,46.27,91,5,5.19,clear sky
385,Kushmurun,KZ,2022-05-16 04:11:52,52.4503,64.6311,60.15,67,100,14.97,overcast clouds
386,Mount Gambier,AU,2022-05-16 04:04:16,-37.8333,140.7667,56.39,66,86,14.52,light rain
387,Tabuk,PH,2022-05-16 04:03:00,17.4189,121.4443,88.54,64,90,3.69,overcast clouds
388,Gravelbourg,CA,2022-05-16 04:11:53,49.8834,-106.5512,56.68,44,80,3.87,broken clouds
389,Banikoara,BJ,2022-05-16 04:11:53,11.2985,2.4386,80.53,69,77,3.6,broken clouds
390,Winona,US,2022-05-16 04:11:54,43.9666,-91.7668,58.8,58,0,0.0,clear sky
391,Kayes,ML,2022-05-16 04:11:54,14.0,-11.0,87.33,8,43,6.91,scattered clouds
392,Bellavista,PE,2022-05-16 04:11:55,-7.0561,-76.5911,71.85,99,100,0.92,overcast clouds
393,Churapcha,RU,2022-05-16 04:11:55,62.0025,132.4325,45.66,51,100,10.47,overcast clouds
394,Ponta Delgada,PT,2022-05-16 04:11:56,37.7333,-25.6667,61.5,100,75,28.77,mist
395,Touros,BR,2022-05-16 04:02:36,-5.1989,-35.4608,76.6,91,88,7.78,overcast clouds
396,Selogiri,ID,2022-05-16 04:09:02,-7.7833,110.8667,87.12,63,47,5.08,scattered clouds
397,Boralday,KZ,2022-05-16 04:11:57,43.3578,76.8594,66.06,55,20,4.47,few clouds
398,Broken Hill,AU,2022-05-16 04:02:38,-31.95,141.4333,66.07,48,4,12.15,clear sky
399,Heze,CN,2022-05-16 04:11:57,35.2431,115.4411,86.23,7,0,7.72,clear sky
400,Neftcala,AZ,2022-05-16 04:11:58,39.3742,49.2472,65.66,72,43,4.94,scattered clouds
401,Takab,IR,2022-05-16 04:08:42,36.4009,47.1133,63.7,41,0,9.48,clear sky
402,Kaihua,CN,2022-05-16 04:11:58,23.3687,104.28,54.43,87,100,6.44,overcast clouds
403,Anadyr,RU,2022-05-16 04:11:59,64.75,177.4833,39.7,44,0,24.61,clear sky
404,Heihe,CN,2022-05-16 04:11:59,50.2441,127.4902,57.78,20,32,11.14,scattered clouds
405,Biak,ID,2022-05-16 04:07:26,-0.9131,122.8766,82.2,79,53,2.39,broken clouds
406,Pleasanton,US,2022-05-16 04:11:53,37.6624,-121.8747,62.8,81,0,10.36,clear sky
407,Zhigansk,RU,2022-05-16 04:04:22,66.7697,123.3711,34.77,56,100,16.78,overcast clouds
408,Port Blair,IN,2022-05-16 04:04:27,11.6667,92.75,82.44,89,75,2.3,broken clouds
409,Rauma,FI,2022-05-16 04:12:01,61.1272,21.5113,42.84,78,5,15.14,clear sky
410,Varkkallai,IN,2022-05-16 04:12:01,8.7341,76.7067,80.38,85,100,7.92,overcast clouds
411,Bagu,PH,2022-05-16 04:12:02,18.4228,121.3583,86.38,72,90,5.35,overcast clouds
412,Alofi,NU,2022-05-16 04:02:32,-19.0595,-169.9187,76.87,65,13,16.89,few clouds
413,Atbasar,KZ,2022-05-16 04:12:02,51.8,68.3333,68.59,38,100,20.0,overcast clouds
414,Payo,ID,2022-05-16 04:06:42,-3.7508,103.6372,90.63,54,72,2.86,broken clouds
415,Tessalit,ML,2022-05-16 04:12:03,20.1986,1.0114,83.73,26,2,6.85,clear sky
416,Bathsheba,BB,2022-05-16 04:02:46,13.2167,-59.5167,78.91,86,44,19.44,scattered clouds
417,Sakaraha,MG,2022-05-16 04:12:04,-22.9,44.5333,61.03,64,0,2.21,clear sky
418,Burnie,AU,2022-05-16 04:06:17,-41.0667,145.9167,58.91,76,14,18.84,few clouds
419,Socond,RO,2022-05-16 04:12:04,47.5667,22.95,54.18,87,94,2.3,overcast clouds
420,Port Hedland,AU,2022-05-16 04:02:43,-20.3167,118.5667,89.65,19,2,12.66,clear sky
421,Bengkulu,ID,2022-05-16 04:03:42,-3.8004,102.2655,79.81,82,91,1.74,overcast clouds
422,Ondjiva,AO,2022-05-16 04:07:40,-17.0667,15.7333,59.81,50,8,7.09,clear sky
423,Juneau,US,2022-05-16 03:59:00,58.3019,-134.4197,47.84,72,100,3.89,overcast clouds
424,Sibolga,ID,2022-05-16 04:04:15,1.7427,98.7792,78.96,87,100,2.62,moderate rain
425,Harper,LR,2022-05-16 04:02:32,4.375,-7.7169,78.19,85,100,7.14,light rain
426,Strelka,RU,2022-05-16 04:12:06,58.0728,93.0344,64.0,73,100,8.59,light rain
427,Sorland,NO,2022-05-16 04:04:46,67.667,12.6934,39.06,62,69,19.86,broken clouds
428,Ottawa,CA,2022-05-16 04:11:42,45.4112,-75.6981,64.98,95,23,2.01,few clouds
429,Yamada,JP,2022-05-16 04:12:07,39.4667,141.95,60.21,63,100,12.06,overcast clouds
430,Atikokan,CA,2022-05-16 04:12:07,48.7555,-91.6216,43.9,69,71,10.47,broken clouds
431,Skjervoy,NO,2022-05-16 04:06:32,70.0311,20.9714,37.4,99,100,18.92,light rain
432,Kamenolomni,RU,2022-05-16 04:12:08,47.6685,40.2051,53.87,72,6,10.83,clear sky
433,Ancud,CL,2022-05-16 04:04:35,-41.8697,-73.8203,46.27,81,100,8.95,overcast clouds
434,Valcourt,CA,2022-05-16 04:12:08,45.5001,-72.3158,62.49,99,100,4.03,overcast clouds
435,San Fernando,PH,2022-05-16 04:12:09,15.0286,120.6898,95.83,44,78,5.7,broken clouds
436,Cabedelo,BR,2022-05-16 04:00:10,-6.9811,-34.8339,77.45,85,100,6.15,overcast clouds
437,Rocha,UY,2022-05-16 04:12:09,-34.4833,-54.3333,51.24,74,55,14.25,broken clouds
438,Brighton,GB,2022-05-16 04:12:10,50.8284,-0.1395,58.8,94,86,4.0,overcast clouds
439,Qeshm,IR,2022-05-16 04:12:10,26.9581,56.2719,94.87,63,0,2.3,clear sky
440,Honiara,SB,2022-05-16 04:02:37,-9.4333,159.95,83.5,76,40,3.65,scattered clouds
441,Ilulissat,GL,2022-05-16 04:05:31,69.2167,-51.1,19.42,63,17,0.0,few clouds
442,Paracatu,BR,2022-05-16 04:11:28,-17.2222,-46.8747,65.8,89,87,1.7,light rain
443,Galle,LK,2022-05-16 04:12:11,6.0367,80.217,82.38,82,71,15.41,broken clouds
444,Talitay,PH,2022-05-16 04:12:12,7.0333,124.7,90.61,56,97,3.15,overcast clouds
445,Petrov Val,RU,2022-05-16 04:12:12,50.1434,45.2096,52.43,77,73,12.39,broken clouds
446,Tiksi,RU,2022-05-16 04:02:58,71.6872,128.8694,22.6,86,93,11.9,overcast clouds
447,Fairbanks,US,2022-05-16 04:02:32,64.8378,-147.7164,47.23,58,100,1.01,overcast clouds
448,Damaturu,NG,2022-05-16 04:12:13,11.747,11.9608,82.94,28,25,3.85,scattered clouds
449,Mae Hong Son,TH,2022-05-16 04:12:14,19.3003,97.9685,95.74,43,49,3.11,scattered clouds
450,Boyolangu,ID,2022-05-16 04:12:14,-8.1181,111.8935,85.96,63,55,6.15,broken clouds
451,Dambulla,LK,2022-05-16 04:12:15,7.86,80.6517,83.41,69,94,13.82,overcast clouds
452,Charters Towers,AU,2022-05-16 04:12:15,-20.1,146.2667,81.61,45,0,6.44,clear sky
453,Palmerston,AU,2022-05-16 04:12:16,-12.486,130.9833,93.04,56,20,6.91,few clouds
454,Nisia Floresta,BR,2022-05-16 04:12:16,-6.0911,-35.2086,76.01,94,97,5.73,overcast clouds
455,Emerald,AU,2022-05-16 04:12:17,-23.5333,148.1667,81.34,59,5,8.97,clear sky
456,Yelets,RU,2022-05-16 04:12:17,52.6237,38.5017,47.07,85,76,14.5,broken clouds
457,Kahului,US,2022-05-16 04:06:41,20.8947,-156.47,80.62,66,40,14.97,scattered clouds
458,Seoul,KR,2022-05-16 04:12:13,37.5683,126.9778,74.59,28,5,12.12,clear sky
459,Sao Filipe,CV,2022-05-16 04:02:40,14.8961,-24.4956,74.62,76,88,6.78,overcast clouds
460,Abeche,TD,2022-05-16 04:12:18,13.8292,20.8324,79.92,41,89,5.73,overcast clouds
461,Nishihara,JP,2022-05-16 04:12:19,26.1842,127.7558,65.86,94,100,14.97,light intensity shower rain
462,Muros,ES,2022-05-16 04:04:07,42.7762,-9.0603,62.17,87,97,10.8,overcast clouds
463,Alamogordo,US,2022-05-16 04:12:19,32.8995,-105.9603,77.02,5,0,5.75,clear sky
464,Komsomolskiy,UZ,2022-05-16 04:10:57,40.4272,71.7189,66.92,68,0,0.0,clear sky
465,Aswan,EG,2022-05-16 04:04:31,24.0934,32.907,81.45,18,98,17.0,overcast clouds
466,Codrington,AU,2022-05-16 04:04:22,-38.2667,141.9667,57.67,57,97,19.64,overcast clouds
467,Mount Pleasant,US,2022-05-16 04:08:10,32.7941,-79.8626,73.99,90,0,5.75,clear sky
468,Acapulco,MX,2022-05-16 04:03:35,16.8634,-99.8901,84.02,61,20,5.75,few clouds
469,Natal,BR,2022-05-16 04:12:21,-5.795,-35.2094,75.85,100,40,3.44,scattered clouds
470,Armidale,AU,2022-05-16 04:12:21,-30.5167,151.65,66.04,75,72,6.15,broken clouds
471,Ostrovnoy,RU,2022-05-16 04:04:20,68.0531,39.5131,36.88,81,25,8.75,scattered clouds
472,Bongandanga,CD,2022-05-16 04:12:22,1.5,21.05,69.22,98,64,1.21,light rain
473,Asau,RO,2022-05-16 04:04:02,46.4333,26.4,60.96,72,69,1.45,broken clouds
474,Coahuayana,MX,2022-05-16 04:06:47,18.7333,-103.6833,74.79,70,83,0.43,broken clouds
475,Malanje,AO,2022-05-16 04:12:23,-9.5402,16.341,59.67,72,57,3.29,broken clouds
476,Tsogni,GA,2022-05-16 04:12:23,-2.7942,10.0988,76.26,92,99,4.23,overcast clouds
477,Ornskoldsvik,SE,2022-05-16 04:07:10,63.2909,18.7153,41.72,64,1,13.58,clear sky
478,Ziebice,PL,2022-05-16 04:12:24,50.6012,17.0406,51.35,83,40,1.9,scattered clouds
479,Praia Da Vitoria,PT,2022-05-16 04:07:38,38.7333,-27.0667,56.75,82,32,30.91,scattered clouds
480,Lubango,AO,2022-05-16 04:10:31,-14.9172,13.4925,59.88,52,53,2.62,broken clouds
481,Barranca,PE,2022-05-16 04:12:25,-10.75,-77.7667,62.04,87,23,6.04,few clouds
482,Umm Bab,QA,2022-05-16 04:12:25,25.2142,50.8072,81.01,51,0,7.52,clear sky
483,Luwuk,ID,2022-05-16 04:12:26,-0.9516,122.7875,84.36,82,58,2.75,broken clouds
484,Cidreira,BR,2022-05-16 04:03:56,-30.1811,-50.2056,57.49,79,79,12.75,broken clouds
485,Keetmanshoop,NA,2022-05-16 04:12:27,-26.5833,18.1333,59.43,26,0,9.13,clear sky
486,College,US,2022-05-16 04:05:43,64.8569,-147.8028,47.21,58,75,12.66,broken clouds
487,Maceio,BR,2022-05-16 04:12:30,-9.6658,-35.7353,72.84,94,75,3.44,broken clouds
488,Coihaique,CL,2022-05-16 04:05:03,-45.5752,-72.0662,30.81,100,92,2.3,mist
489,General Pico,AR,2022-05-16 04:12:31,-35.6566,-63.7568,41.34,69,2,9.15,clear sky
490,Bud,US,2022-05-16 04:12:31,39.447,-86.1758,64.42,90,100,5.53,light rain
491,Saint-Francois,FR,2022-05-16 04:12:32,46.4154,3.9054,58.68,94,100,3.44,overcast clouds
492,Dalbandin,PK,2022-05-16 04:12:32,28.8947,64.4101,79.21,17,0,2.42,clear sky
493,Maunabo,PR,2022-05-16 04:12:33,18.0072,-65.8993,76.84,83,43,11.59,scattered clouds
494,Sitka,US,2022-05-16 04:01:14,57.0531,-135.33,44.98,88,99,5.28,overcast clouds
495,Haines Junction,CA,2022-05-16 04:12:33,60.7522,-137.5108,41.31,85,73,0.85,broken clouds
496,Lander,US,2022-05-16 04:08:38,42.833,-108.7307,58.01,45,0,10.36,clear sky
497,Cornwall,CA,2022-05-16 04:12:34,45.0181,-74.7281,65.44,100,0,4.61,clear sky
498,Latung,PH,2022-05-16 04:12:35,5.5,120.8833,82.85,71,49,1.63,scattered clouds
499,Keelung,TW,2022-05-16 04:12:35,25.1283,121.7419,65.57,92,100,9.98,overcast clouds
500,Balkanabat,TM,2022-05-16 04:06:14,39.5108,54.3671,76.77,29,33,2.84,scattered clouds
501,Teeli,RU,2022-05-16 04:12:36,51.0333,90.2333,65.73,32,100,0.63,overcast clouds
502,Solenzo,BF,2022-05-16 04:12:36,12.1833,-4.0833,88.3,40,73,5.48,broken clouds
503,Cartagena,CO,2022-05-16 04:10:10,10.3997,-75.5144,82.02,89,20,2.3,few clouds
504,Brokopondo,SR,2022-05-16 04:12:37,4.75,-55.1667,76.95,93,100,8.08,heavy intensity rain
505,Goure,NE,2022-05-16 04:12:38,13.9835,10.2704,75.76,20,9,9.75,clear sky
506,Nelson Bay,AU,2022-05-16 04:12:38,-32.7167,152.15,77.0,53,0,1.99,clear sky
507,Saint-Augustin,CA,2022-05-16 04:04:56,51.226,-58.6502,37.83,60,64,1.7,broken clouds
508,North Battleford,CA,2022-05-16 04:12:39,52.7834,-108.2847,50.61,55,36,5.37,scattered clouds
509,San Vicente,AR,2022-05-16 04:12:39,-26.6167,-54.1333,52.2,94,89,4.56,overcast clouds
510,Tyazhinskiy,RU,2022-05-16 04:12:40,56.116,88.524,69.69,45,96,12.28,overcast clouds
511,Baijiantan,CN,2022-05-16 04:12:41,45.6333,85.1833,76.01,30,62,2.59,broken clouds
512,Bakel,SN,2022-05-16 04:12:41,14.905,-12.4568,87.89,11,2,8.81,clear sky
513,West Bay,KY,2022-05-16 04:12:42,19.3667,-81.4167,80.08,81,26,13.38,scattered clouds
514,Mehran,IR,2022-05-16 04:08:02,33.1222,46.1646,88.5,17,8,12.03,clear sky
515,Kirovo-Chepetsk,RU,2022-05-16 04:12:43,58.5539,50.0399,51.15,73,16,2.26,few clouds
516,Coxim,BR,2022-05-16 04:12:43,-18.5067,-54.76,69.94,97,100,3.96,overcast clouds
517,Wonthaggi,AU,2022-05-16 04:12:44,-38.6044,145.5913,57.81,68,85,18.84,overcast clouds
518,Mutis,CO,2022-05-16 04:12:44,6.2262,-77.4044,79.32,87,100,3.06,moderate rain
519,Sabang,ID,2022-05-16 04:12:45,5.8933,95.3214,84.22,75,98,16.28,overcast clouds
520,Duiwelskloof,ZA,2022-05-16 04:12:45,-23.6934,30.14,57.85,96,88,3.24,overcast clouds
521,Torbay,CA,2022-05-16 04:00:53,47.6666,-52.7314,30.27,89,74,4.0,broken clouds
522,Goderich,CA,2022-05-16 04:12:46,43.7501,-81.7165,57.9,100,100,3.71,overcast clouds
523,Marsh Harbour,BS,2022-05-16 04:04:13,26.5412,-77.0636,77.95,82,89,10.25,overcast clouds
524,Abaza,RU,2022-05-16 04:12:46,52.655,90.0928,59.32,77,100,5.17,light rain
525,Mount Vernon,US,2022-05-16 04:07:56,40.9126,-73.8371,69.48,85,75,6.91,broken clouds
